CustomerID,TotalFrequency,TotalSpent,PredictedChurnProbabilityPercentage,PredictedNoChurnProbabilityPercentage
18213,2,6708.0,96.08950410350882,3.9104958964911845
18218,2,6653.89,96.09223914103121,3.9077608589687856
14705,2,6492.48,96.10039793026753,3.8996020697324667
28644,1,3953.99,98.01442453172379,1.9855754682762097
28651,1,3953.99,98.01442453172379,1.9855754682762097
14617,2,1700.11,96.34263600083504,3.657363999164957
18246,2,6663.82,96.09173725711987,3.908262742880126
18255,2,6704.26,96.08965372176797,3.9103462782320264
25567,2,1369.19,96.35936337985291,3.6406366201470917
12280,2,6545.17,96.09773462416197,3.9022653758380272
12279,2,6601.52,96.09489072477378,3.9051092752262235
11344,3,8972.39,94.18933496324432,5.81066503675568
29449,1,3756.99,98.02438223342887,1.9756177665711334
28770,2,4812.95,96.1852918828292,3.8147081171707953
25916,2,5138.06,96.16885940409175,3.831140595908252
25924,2,6430.05,96.10355356132062,3.8964464386793765
11147,3,9056.03,94.18510434521805,5.8148956547819495
14720,2,6520.11,96.09900132469372,3.9009986753062833
28407,1,3729.36,98.02577883900332,1.9742211609966773
20170,2,3511.07,96.25109290144742,3.7489070985525785
28619,1,3953.99,98.01442453172379,1.9855754682762097
11105,3,8946.07,94.1906638513922,5.809336148607798
18275,2,6653.89,96.09223914103121,3.9077608589687856
11120,3,9107.95,94.18246332010162,5.817536679898382
18201,2,4594.29,96.19634459154048,3.8036554084595195
18208,2,6669.34,96.09145823928503,3.908541760714968
28775,1,3953.99,98.01442453172379,1.9855754682762097
14639,2,1710.06,96.3421335231008,3.6578664768992013
11151,3,8936.48,94.1911458698655,5.808854130134506
18212,2,6662.67,96.0917953858355,3.9082046141645037
18222,2,6679.27,96.09095631046323,3.909043689536773
25564,2,1384.64,96.35858243319672,3.641417566803284
28763,1,3953.99,98.01442453172379,1.9855754682762097
28795,1,3953.99,98.01442453172379,1.9855754682762097
28621,1,3953.99,98.01442453172379,1.9855754682762097
25942,2,5081.71,96.17170771115296,3.828292288847038
18245,2,6653.89,96.09223914103121,3.9077608589687856
18268,2,6742.92,96.08769909568879,3.912300904311209
18207,2,6729.0,96.08844262261631,3.911557377383687
13790,2,4859.51,96.18293922944277,3.8170607705572337
28635,1,3953.99,98.01442453172379,1.9855754682762097
25566,2,1384.64,96.35858243319672,3.641417566803284
18198,2,4578.29,96.1971537179978,3.802846282002207
22233,2,6627.05,96.09359585961563,3.9064041403843675
22121,2,6627.05,96.09359585961563,3.9064041403843675
11106,3,8927.35,94.19160897881474,5.808391021185258
12296,5,14546.93,90.33612913151036,9.663870868489639
17982,2,1700.11,96.34263600083504,3.657363999164957
28797,1,3953.99,98.01442453172379,1.9855754682762097
28799,1,3953.99,98.01442453172379,1.9855754682762097
28643,1,3953.99,98.01442453172379,1.9855754682762097
18249,2,6679.27,96.09095631046323,3.909043689536773
14712,3,7359.95,94.27085608922118,5.7291439107788165
20172,2,3481.19,96.25260844956738,3.7473915504326243
18244,2,6653.89,96.09223914103121,3.9077608589687856
18269,2,6755.09,96.08711275891724,3.912887241082757
11111,3,8991.39,94.18837100730885,5.811628992691155
28414,1,3756.99,98.02438223342887,1.9756177665711334
28670,1,3953.99,98.01442453172379,1.9855754682762097
28676,1,3953.99,98.01442453172379,1.9855754682762097
22232,2,6613.77,96.09426756186421,3.905732438135786
19855,2,6309.51,96.10972455630882,3.8902754436911806
18254,2,6653.89,96.09223914103121,3.9077608589687856
18219,2,6672.61,96.09129332559165,3.90870667440835
25565,2,1369.19,96.35936337985291,3.6406366201470917
22234,2,6603.83,96.09476955420223,3.90523044579777
28769,2,4784.22,96.1867448516615,3.8132551483384987
14636,2,1700.13,96.342635586352,3.657364413647997
18260,2,6669.34,96.09145823928503,3.908541760714968
12300,5,14633.18,90.33169141350747,9.668308586492529
29403,2,4411.09,96.20560517844729,3.7943948215527143
28678,2,4793.0,96.1863059981526,3.813694001847395
28618,1,3953.99,98.01442453172379,1.9855754682762097
28649,1,3953.99,98.01442453172379,1.9855754682762097
25909,2,5147.99,96.16835495492643,3.8316450450735715
18240,2,6738.93,96.08794125172705,3.9120587482729547
28674,2,4895.25,96.18113566312745,3.818864336872551
18248,2,6671.87,96.09133035611102,3.9086696438889845
11112,3,9166.0,94.17953741878708,5.820462581212922
22128,2,4577.16,96.19720988057733,3.802790119422667
28657,1,3953.99,98.01442453172379,1.9855754682762097
22182,2,6636.98,96.09309274294615,3.9069072570538452
22230,2,4666.67,96.1927062698844,3.807293730115603
14616,2,1700.13,96.342635586352,3.657364413647997
18239,2,6663.82,96.09173725711987,3.908262742880126
14700,2,6524.17,96.09879610505443,3.901203894945567
28625,1,3953.99,98.01442453172379,1.9855754682762097
26643,1,772.5,98.1752378911546,1.8247621088454054
13774,2,4853.98,96.18321836951269,3.816781630487313
29410,1,3756.99,98.02438223342887,1.9756177665711334
28665,2,5362.12,96.15751607050291,3.8424839294970923
25910,2,5109.33,96.17031174249298,3.8296882575070157
14614,2,1818.33,96.33664709230447,3.6633529076955256
18273,2,6745.15,96.08763919783829,3.9123608021617144
11126,3,5494.47,94.3651303874893,5.634869612510698
12307,5,14556.38,90.33565624177292,9.664343758227076
14697,3,7386.46,94.26949468527985,5.730505314720148
28661,1,3953.99,98.01442453172379,1.9855754682762097
18251,2,6669.34,96.09145823928503,3.908541760714968
18214,2,6732.99,96.08824094124675,3.9117590587532476
12285,2,6594.92,96.09522047985652,3.904779520143478
28673,2,4840.01,96.18392629149743,3.8160737085025715
14634,2,1700.13,96.342635586352,3.657364413647997
18242,2,6764.49,96.08665050926189,3.9133494907381134
18252,2,6653.89,96.09223914103121,3.9077608589687856
18202,2,4578.3,96.1971535815217,3.802846418478296
29592,12,121101.82,72.4501300968313,27.549869903168698
29632,4,50997.88,90.28076593041341,9.71923406958659
29967,4,164650.48,84.53447330912499,15.46552669087501
29622,10,262408.35,68.87897859357834,31.12102140642166
29714,12,432800.34,56.69479565998902,43.30520434001098
29950,12,449023.1,55.87478852845484,44.12521147154516
29803,12,107198.46,73.15289919113373,26.847100808866273
29969,6,28114.48,87.9368505383318,12.063149461668203
29508,10,10227.53,81.62588915849564,18.37411084150436
29639,12,887090.41,33.73192761625747,66.26807238374252
29722,12,954021.92,30.348760046476215,69.65123995352378
29914,3,6671.29,94.30686611073307,5.693133889266932
29673,4,25153.61,91.58638514337133,8.41361485662867
29944,3,8701.42,94.20172086820145,5.798279131798552
29659,7,49438.71,85.00103590425753,14.998964095742465
30090,4,93981.02,88.10841041696862,11.891589583031376
29708,4,69381.65,89.3500611570412,10.649938842958804
29748,4,150169.16,85.26687726168353,14.733122738316467
29651,12,442256.88,56.21679868292498,43.78320131707502
29655,4,59709.51,89.83656065165502,10.16343934834498
29897,12,43717.8,76.36163764960128,23.638362350398722
29504,4,181006.13,83.597990992738,16.402009007261995
29690,12,470639.55,54.7821481171779,45.2178518828221
29721,12,45348.59,76.27920658176623,23.720793418233768
29681,5,14400.57,90.34352714786327,9.65647285213673
29577,12,73278.65,74.86743396205308,25.132566037946916
29755,4,27968.31,91.44352487817166,8.556475121828342
29769,4,92300.55,88.1922451568077,11.8077548431923
30106,8,113982.0,79.95287071051818,20.047129289481816
30068,4,1194.46,92.79642213668829,7.203577863311708
29686,4,32409.85,91.21616023032996,8.783839769670038
29921,4,217615.38,81.8566811786653,18.143318821334702
29486,12,584949.13,49.00417502242287,50.99582497757713
29740,8,72854.47,82.03082672149634,17.96917327850366
29649,8,295434.83,70.78102728578365,29.21897271421635
30013,3,16897.72,93.76380668846649,6.236193311533512
29938,12,420767.71,57.303005509059815,42.696994490940185
29525,4,298046.61,77.78775043424817,22.212249565751833
29746,8,205886.81,75.3073850088072,24.692614991192798
29685,12,136053.71,71.69436126157065,28.30563873842935
29883,5,98196.57,86.10791510687697,13.892084893123027
29982,11,35703.69,78.5524388226824,21.447561177317596
29581,9,106288.06,78.55605977229816,21.443940227701844
29834,12,481357.92,54.24036978609118,45.75963021390882
29669,11,41979.08,78.23523850947097,21.764761490529025
29674,4,2717.62,92.71956958058941,7.280430419410592
29518,5,13921.03,90.36728153339718,9.632718466602824
29702,12,447403.49,55.956654484081824,44.043345515918176
29710,4,277612.91,78.83172182529603,21.16827817470397
29498,8,5835.05,85.41934313898683,14.580656861013168
29788,7,6040.96,87.1947735754096,12.805226424590401
29637,12,407563.01,57.97045963953876,42.02954036046124
29810,12,124014.6,72.3028986533166,27.697101346683397
29872,6,10196.2,88.77021501686231,11.22978498313769
29915,9,194043.46,74.12031309105346,25.87968690894654
29562,8,665292.38,52.085945274354586,47.914054725645414
29531,11,113172.07,74.63666714952726,25.363332850472744
29966,12,605358.54,47.972546510973224,52.027453489026776
30088,4,83314.86,88.65681274770554,11.343187252294456
29642,9,139680.92,76.86816058977173,23.131839410228267
29487,11,77585.2,76.43546631742325,23.56453368257675
29715,12,961675.86,29.96187856734843,70.03812143265156
29808,3,12665.77,94.0046043719473,5.995395628052705
12383,2,6517.58,96.09912920786752,3.90087079213248
28829,1,3953.99,98.01442453172379,1.9855754682762097
29011,2,4789.73,96.18646627459549,3.813533725404511
18452,2,5251.79,96.16311072685865,3.8368892731413524
11365,3,5552.39,94.36220135836771,5.637798641632287
13836,2,4839.94,96.18392806063227,3.816071939367731
20552,2,3352.65,96.2591060040977,3.7408939959022973
29126,1,3953.99,98.01442453172379,1.9855754682762097
22732,2,4567.23,96.19771520613799,3.8022847938620146
28988,1,3953.99,98.01442453172379,1.9855754682762097
18695,2,6662.67,96.0917953858355,3.9082046141645037
18281,2,6719.62,96.08891779201072,3.9110822079892813
11444,3,8990.3,94.18843167333287,5.811568326667128
12321,5,14603.29,90.33329149485955,9.666708505140448
14777,2,6545.17,96.09773462416197,3.9022653758380272
28827,1,3953.99,98.01442453172379,1.9855754682762097
28853,1,3953.99,98.01442453172379,1.9855754682762097
25972,2,6387.99,96.10563372015203,3.894366279847972
25975,2,6416.77,96.10420812604042,3.895791873959581
18486,2,6653.89,96.09223914103121,3.9077608589687856
18488,2,6692.55,96.0902850840559,3.909714915944093
18694,2,6669.34,96.09145823928503,3.908541760714968
18309,2,6730.1,96.0883870212366,3.911612978763401
12308,5,14662.54,90.33028725625478,9.669712743745222
25973,2,6401.32,96.10500576827503,3.894994231724965
28997,1,3953.99,98.01442453172379,1.9855754682762097
14643,2,1782.43,96.3384754577589,3.6615245422410965
18337,2,6653.89,96.09223914103121,3.9077608589687856
29467,1,3729.36,98.02577883900332,1.9742211609966773
28804,1,3953.99,98.01442453172379,1.9855754682762097
28842,2,4854.91,96.18317072734409,3.8168292726559088
25952,2,5081.71,96.17170771115296,3.828292288847038
18338,2,6767.66,96.08653335209921,3.9134666479007905
18465,2,5251.79,96.16311072685865,3.8368892731413524
13808,2,4869.45,96.18243675563987,3.81756324436013
14138,2,4910.86,96.18034474066545,3.819655259334553
28825,1,3953.99,98.01442453172379,1.9855754682762097
28857,1,3953.99,98.01442453172379,1.9855754682762097
18335,2,6669.34,96.09145823928503,3.908541760714968
14140,2,4859.51,96.18293922944277,3.8170607705572337
29058,1,3953.99,98.01442453172379,1.9855754682762097
29139,1,3953.99,98.01442453172379,1.9855754682762097
28845,2,4774.29,96.18724678048378,3.8127532195162246
18334,2,5192.13,96.16612630654328,3.8338736934567237
11445,3,8948.32,94.19054733111831,5.80945266888169
28418,2,5016.1,96.17502511189379,3.824974888106212
17996,2,2711.76,96.29152322617826,3.7084767738217437
19417,2,2049.31,96.3249855520175,3.6750144479825053
22299,2,4580.82,96.19702738673865,3.802972613261346
29128,2,4806.32,96.18563087801196,3.8143691219880367
19874,2,5021.62,96.1747418588349,3.8252581411650937
29004,2,4774.29,96.18724678048378,3.8127532195162246
26692,2,1399.88,96.35782047188387,3.642179528116131
14651,2,1755.37,96.3398432517086,3.6601567482913993
18484,2,6732.99,96.08824094124675,3.9117590587532476
18487,2,6653.89,96.09223914103121,3.9077608589687856
18495,2,6653.89,96.09223914103121,3.9077608589687856
18693,2,6653.89,96.09223914103121,3.9077608589687856
18288,2,6732.99,96.08824094124675,3.9117590587532476
18457,2,5332.98,96.15899838813168,3.8410016118683217
18467,2,5833.58,96.13370315693474,3.866296843065257
11364,3,5438.61,94.36788713424166,5.632112865758344
11372,3,5487.22,94.36549697878291,5.6345030212170855
11443,3,9099.68,94.18289377587708,5.817106224122924
14793,2,6572.81,96.09633771694772,3.9036622830522845
28852,1,3953.99,98.01442453172379,1.9855754682762097
18700,2,5887.69,96.13096636096844,3.8690336390315565
18301,2,6692.55,96.0902850840559,3.909714915944093
11363,3,5564.57,94.36159196620777,5.638408033792231
29111,2,4850.5,96.18339461577828,3.8166053842217167
28828,2,4784.22,96.1867448516615,3.8132551483384987
18004,2,1678.03,96.34375253419547,3.656247465804526
29048,2,4812.95,96.1852918828292,3.8147081171707953
29056,1,3953.99,98.01442453172379,1.9855754682762097
29136,1,3953.99,98.01442453172379,1.9855754682762097
28807,1,3953.99,98.01442453172379,1.9855754682762097
28833,1,3953.99,98.01442453172379,1.9855754682762097
18470,2,6653.89,96.09223914103121,3.9077608589687856
18496,2,6764.49,96.08665050926189,3.9133494907381134
18703,2,5872.25,96.13174851569148,3.868251484308516
18296,2,6760.05,96.08687314729706,3.913126852702945
18308,2,6671.87,96.09133035611102,3.9086696438889845
14833,3,7380.96,94.2697739497863,5.730226050213702
29108,1,3953.99,98.01442453172379,1.9855754682762097
28821,1,3953.99,98.01442453172379,1.9855754682762097
28838,1,3953.99,98.01442453172379,1.9855754682762097
11351,3,8915.17,94.19222463773214,5.807775362267861
11381,3,9017.93,94.1870288353494,5.812971164650605
28847,2,4812.95,96.1852918828292,3.8147081171707953
22267,2,4604.79,96.19581429000374,3.8041857099962613
28856,1,3953.99,98.01442453172379,1.9855754682762097
25943,2,6417.87,96.10416698101925,3.8958330189807526
25951,2,5197.16,96.1658783866454,3.834121613354597
25964,2,5138.06,96.16885940409175,3.831140595908252
18696,2,6795.27,96.08519672525028,3.9148032747497155
18307,2,6653.89,96.09223914103121,3.9077608589687856
11353,3,8926.21,94.19166660206317,5.808333397936835
14778,3,7374.25,94.27011191529557,5.729888084704427
12332,4,11922.43,92.25449072994711,7.745509270052892
13829,2,4839.94,96.18392806063227,3.816071939367731
18284,2,6662.67,96.0917953858355,3.9082046141645037
11359,3,5480.88,94.36583247064044,5.634167529359559
13822,3,7208.15,94.27850813311588,5.721491866884122
14832,2,6561.76,96.0968967023014,3.903103297698607
19415,2,2690.76,96.2925623654253,3.7074376345747027
29032,2,4850.5,96.18339461577828,3.8166053842217167
28840,2,4861.01,96.18286443894901,3.817135561050989
25969,2,5138.06,96.16885940409175,3.831140595908252
25976,2,6363.76,96.10690658738237,3.893093412617631
28966,1,3953.99,98.01442453172379,1.9855754682762097
18468,2,5893.24,96.13068754026604,3.869312459733962
18491,2,6692.55,96.0902850840559,3.909714915944093
18461,2,5246.81,96.16336066428663,3.8366393357133717
18463,2,5222.27,96.16460440738757,3.8353955926124286
13842,2,4867.23,96.18255114692998,3.817448853070019
29466,1,3729.36,98.02577883900332,1.9742211609966773
29017,1,3953.99,98.01442453172379,1.9855754682762097
14648,2,3341.54,96.25965470378938,3.74034529621062
18489,2,6719.62,96.08891779201072,3.9110822079892813
18277,2,6708.0,96.08950410350882,3.9104958964911845
18336,2,6790.3,96.0853484816352,3.9146515183648063
28830,1,3953.99,98.01442453172379,1.9855754682762097
18493,2,6662.67,96.0917953858355,3.9082046141645037
25706,2,1369.19,96.35936337985291,3.6406366201470917
11448,3,8985.87,94.18866366250913,5.8113363374908715
14843,3,7393.09,94.26917191655873,5.730828083441267
12398,3,7181.09,94.27987581080815,5.72012418919185
29110,1,3953.99,98.01442453172379,1.9855754682762097
28849,1,3953.99,98.01442453172379,1.9855754682762097
18303,2,6663.82,96.09173725711987,3.908262742880126
18276,2,6747.79,96.08750352541615,3.912496474583847
14771,3,7391.99,94.26921250556626,5.730787494433741
12333,4,11966.29,92.25225225882266,7.747747741177335
29044,2,4774.29,96.18724678048378,3.8127532195162246
22251,2,6598.32,96.09504806657004,3.904951933429956
28851,1,3953.99,98.01442453172379,1.9855754682762097
28993,1,3953.99,98.01442453172379,1.9855754682762097
18490,2,6662.67,96.0917953858355,3.9082046141645037
18697,2,5833.58,96.13370315693474,3.866296843065257
18701,2,5920.3,96.12931691570063,3.8706830842993725
25568,2,1384.64,96.35858243319672,3.641417566803284
25707,2,1394.57,96.35807959453396,3.6419204054660383
25710,2,1369.19,96.35936337985291,3.6406366201470917
11357,3,5462.9,94.36674077026036,5.633259229739636
11446,3,9101.9,94.18279053927807,5.8172094607219265
12395,2,6594.92,96.09522047985652,3.904779520143478
29474,1,3729.36,98.02577883900332,1.9742211609966773
28835,1,3953.99,98.01442453172379,1.9855754682762097
28843,1,3953.99,98.01442453172379,1.9855754682762097
25955,2,5131.43,96.16919911336005,3.830800886639949
28859,2,4812.95,96.1852918828292,3.8147081171707953
28990,1,3953.99,98.01442453172379,1.9855754682762097
25709,2,1445.4,96.35551121514787,3.644488784852129
11449,3,8984.0,94.18873893666847,5.8112610633315285
22247,2,6606.36,96.09464056658285,3.9053594334171464
20173,2,3515.37,96.25087885996481,3.749121140035186
29019,2,4812.95,96.1852918828292,3.8147081171707953
22373,2,6603.83,96.09476955420223,3.90523044579777
29060,1,3953.99,98.01442453172379,1.9855754682762097
28831,1,3953.99,98.01442453172379,1.9855754682762097
25974,2,6430.05,96.10355356132062,3.8964464386793765
14647,2,1755.37,96.3398432517086,3.6601567482913993
14649,2,1769.72,96.33911680956854,3.6608831904314627
18458,2,5230.79,96.16417220775115,3.8358277922488497
14794,2,6489.95,96.10052581344196,3.899474186558038
19365,3,4775.69,94.40152865321944,5.598471346780556
22713,2,4583.75,96.19686720927177,3.8031327907282275
28820,1,3953.99,98.01442453172379,1.9855754682762097
28989,1,3953.99,98.01442453172379,1.9855754682762097
29016,1,3953.99,98.01442453172379,1.9855754682762097
18482,2,6663.82,96.09173725711987,3.908262742880126
14776,2,6528.62,96.09857109284476,3.9014289071552355
28823,1,3953.99,98.01442453172379,1.9855754682762097
28824,1,3953.99,98.01442453172379,1.9855754682762097
29010,1,3953.99,98.01442453172379,1.9855754682762097
14652,2,1688.52,96.34322229921635,3.6567777007836497
18469,2,6653.89,96.09223914103121,3.9077608589687856
18699,2,5865.61,96.13208509611839,3.867914903881612
18462,2,5251.79,96.16311072685865,3.8368892731413524
29132,1,3953.99,98.01442453172379,1.9855754682762097
22252,2,6682.29,96.09080365940163,3.9091963405983705
29008,1,3953.99,98.01442453172379,1.9855754682762097
18692,2,6669.34,96.09145823928503,3.908541760714968
25708,2,1384.64,96.35858243319672,3.641417566803284
12323,4,11974.77,92.25188363178225,7.748116368217751
17999,2,2711.76,96.29152322617826,3.7084767738217437
28854,2,4812.95,96.1852918828292,3.8147081171707953
14645,2,1700.13,96.342635586352,3.657364413647997
18698,2,5872.25,96.13174851569148,3.868251484308516
18464,2,5192.13,96.16612630654328,3.8338736934567237
11368,3,5642.4,94.35764677028415,5.642353229715852
28805,1,3953.99,98.01442453172379,1.9855754682762097
28841,2,4789.73,96.18646627459549,3.813533725404511
25970,2,5087.22,96.17142720724524,3.8285727927547555
28870,2,4789.73,96.18646627459549,3.813533725404511
14646,2,1700.11,96.34263600083504,3.657363999164957
18485,2,6699.85,96.08993352145212,3.9100664785478756
18297,2,6762.15,96.08675688986594,3.9132431101340615
18302,2,6662.67,96.0917953858355,3.9082046141645037
13844,2,4813.06,96.18528860234767,3.8147113976523315
29059,1,3953.99,98.01442453172379,1.9855754682762097
29106,1,3953.99,98.01442453172379,1.9855754682762097
28844,2,4793.0,96.1863059981526,3.813694001847395
12373,2,6561.19,96.09692406471588,3.9030759352841216
14137,2,4859.51,96.18293922944277,3.8170607705572337
14831,2,6533.57,96.09831103914613,3.9016889608538747
19387,2,2722.78,96.29098285152911,3.709017148470892
28869,2,4812.95,96.1852918828292,3.8147081171707953
22268,2,6664.6,96.09170295612313,3.908297043876871
14650,2,1700.13,96.342635586352,3.657364413647997
18483,2,6692.55,96.0902850840559,3.909714915944093
25705,2,1407.86,96.35740873860969,3.642591261390308
11360,3,5553.51,94.36215080614717,5.63784919385283
14770,3,7380.95,94.26977396495032,5.730226035049682
28826,1,3953.99,98.01442453172379,1.9855754682762097
18494,2,6671.87,96.09133035611102,3.9086696438889845
18691,2,6708.0,96.08950410350882,3.9104958964911845
18332,2,5251.79,96.16311072685865,3.8368892731413524
11358,3,5563.43,94.36164209843369,5.638357901566309
11447,3,8926.21,94.19166660206317,5.808333397936835
13807,2,4979.97,96.17684990875077,3.823150091249232
29475,1,3756.99,98.02438223342887,1.9756177665711334
29070,1,3953.99,98.01442453172379,1.9855754682762097
25962,2,6430.05,96.10355356132062,3.8964464386793765
28871,2,4878.12,96.18199673137244,3.818003268627564
18702,2,5893.24,96.13068754026604,3.869312459733962
18331,2,5251.79,96.16311072685865,3.8368892731413524
11450,3,9031.45,94.18634912219167,5.813650877808328
14792,2,6534.13,96.09829261361783,3.9017073863821707
14139,2,4859.51,96.18293922944277,3.8170607705572337
29138,2,4833.94,96.18423141654874,3.815768583451259
28822,1,3953.99,98.01442453172379,1.9855754682762097
28839,1,3953.99,98.01442453172379,1.9855754682762097
28846,2,4774.29,96.18724678048378,3.8127532195162246
25704,2,1369.19,96.35936337985291,3.6406366201470917
29734,12,469357.29,54.84566586000273,45.15433413999727
29994,12,824331.77,36.9041703397756,63.0958296602244
29565,8,5537.26,85.43439544350808,14.56560455649192
29858,3,3270.51,94.47706190482612,5.522938095173885
29898,4,167617.42,84.38456037279892,15.615439627201084
29580,12,815914.25,37.329648275085724,62.670351724914276
30052,4,21863.9,91.75245489047049,8.247545109529511
29974,5,87227.32,86.7361690520014,13.2638309479986
29682,8,13525.14,85.03063439632261,14.969365603677389
29614,12,901346.86,33.01131098441692,66.98868901558308
29566,4,29903.95,91.34580981991883,8.654190180081173
29890,8,14794.64,84.96646534904076,15.03353465095924
29747,9,20895.92,82.87235143764724,17.12764856235276
29973,7,34242.49,85.76915481696815,14.230845183031846
30067,12,442054.09,56.22704905007585,43.77295094992415
29844,12,452727.93,55.68752156394813,44.31247843605187
29596,4,41264.04,90.78712740056585,9.21287259943415
29827,12,801766.21,38.044785138186015,61.955214861813985
29811,12,170328.56,69.96188038703,30.038119612969993
29824,9,92111.64,79.27263115100459,20.72736884899541
29761,12,66752.62,75.19730330244933,24.802696697550672
29489,12,416953.03,57.495825029568024,42.504174970431976
29889,8,303576.43,70.36949619846584,29.63050380153416
29825,12,475892.04,54.51665203276848,45.48334796723152
29661,6,72303.45,85.63101282711422,14.368987172885781
29759,4,29004.63,91.3882453694276,8.611754630572406
29497,12,789884.29,38.645377092718995,61.354622907281005
29912,4,92154.31,88.19897183198846,11.801028168011541
30084,8,9336.93,85.24233462910462,14.757665370895381
29610,7,18398.33,86.57002496441311,13.429975035586892
29606,10,16030.15,81.33258581297483,18.667414187025173
29718,8,102216.08,80.54759924678815,19.452400753211847
29646,12,820383.55,37.103739867825446,62.896260132174554
29533,12,93332.01,73.85380260640076,26.146197393599238
29570,12,61854.54,75.44662186204445,24.553378137955548
29768,1,472.31,98.1918235199892,1.8081764800108004
29992,12,483162.61,54.149148645532605,45.850851354467395
29491,4,98273.55,87.81469138975348,12.185308610246523
29549,8,238924.26,73.63745063218457,26.362549367815433
29958,9,173851.93,75.14092848551064,24.859071514489358
12494,2,6572.79,96.09633795957193,3.903662040428074
29255,2,4850.5,96.18339461577828,3.8166053842217167
14657,2,3399.04,96.25676237559928,3.74323762440072
26782,1,772.5,98.1752378911546,1.8247621088454054
11455,3,8996.94,94.18809420951774,5.811905790482257
14947,3,7357.73,94.27093912735484,5.729060872645164
29143,1,3953.99,98.01442453172379,1.9855754682762097
18746,2,6779.27,96.08585470692759,3.9141452930724085
18747,2,6729.0,96.08844262261631,3.911557377383687
11388,3,7720.36,94.25262074216607,5.747379257833927
11398,3,8966.01,94.1896548430383,5.810345156961702
25977,2,5110.44,96.17025511598366,3.8297448840163355
29170,1,3953.99,98.01442453172379,1.9855754682762097
18909,2,6669.34,96.09145823928503,3.908541760714968
18899,2,4550.68,96.19854953011935,3.801450469880649
18906,2,4660.03,96.19302140753064,3.8069785924693633
22785,2,6662.67,96.0917953858355,3.9082046141645037
11394,3,9018.98,94.18697725086822,5.813022749131775
12483,2,6517.58,96.09912920786752,3.90087079213248
29151,1,3953.99,98.01442453172379,1.9855754682762097
29167,2,4823.15,96.18477013326537,3.815229866734626
29174,2,4789.73,96.18646627459549,3.813533725404511
19428,2,2075.82,96.32361820287865,3.6763817971213513
22748,2,4628.01,96.19464700572799,3.8053529942720132
29274,2,4949.98,96.17838343019606,3.821616569803936
29140,1,3953.99,98.01442453172379,1.9855754682762097
29142,1,3953.99,98.01442453172379,1.9855754682762097
22765,2,6606.36,96.09464056658285,3.9053594334171464
19987,2,5043.72,96.17362698307987,3.8263730169201295
29275,2,4784.22,96.1867448516615,3.8132551483384987
22975,1,3953.99,98.01442453172379,1.9855754682762097
14937,3,7351.44,94.27129161988583,5.7287083801141705
18710,2,6738.93,96.08794125172705,3.9120587482729547
25713,2,1423.3,96.35662829742026,3.643371702579742
20558,2,3336.09,96.25995904578707,3.7400409542129296
29141,1,3953.99,98.01442453172379,1.9855754682762097
29146,1,3953.99,98.01442453172379,1.9855754682762097
25984,2,5110.44,96.17025511598366,3.8297448840163355
29204,2,4774.29,96.18724678048378,3.8127532195162246
14727,2,1727.19,96.34126876494607,3.658731235053935
18722,2,5893.24,96.13068754026604,3.869312459733962
18740,2,6692.55,96.0902850840559,3.909714915944093
11751,3,9077.6,94.18401668113013,5.815983318869868
29169,1,3953.99,98.01442453172379,1.9855754682762097
29236,2,4784.22,96.1867448516615,3.8132551483384987
22971,1,3953.99,98.01442453172379,1.9855754682762097
18725,2,6679.27,96.09095631046323,3.909043689536773
18708,2,6692.44,96.09029019938284,3.909709800617165
12480,2,6528.62,96.09857109284476,3.9014289071552355
29158,1,3953.99,98.01442453172379,1.9855754682762097
18726,2,5872.25,96.13174851569148,3.868251484308516
11759,3,8899.73,94.19298500176909,5.807014998230912
14975,2,6582.73,96.09583171242086,3.9041682875791395
25979,2,6391.39,96.10548933853207,3.8945106614679332
25985,2,5147.99,96.16835495492643,3.8316450450735715
29163,1,3953.99,98.01442453172379,1.9855754682762097
22895,2,6662.67,96.0917953858355,3.9082046141645037
29264,2,4844.97,96.18367070695838,3.816329293041619
19084,2,6732.99,96.08824094124675,3.9117590587532476
18735,2,6653.89,96.09223914103121,3.9077608589687856
11452,3,9042.26,94.18580153569677,5.814198464303232
12468,2,6492.48,96.10039793026753,3.8996020697324667
12485,2,6545.46,96.09772157805612,3.902278421943876
29222,2,4833.94,96.18423141654874,3.815768583451259
22901,2,6598.32,96.09504806657004,3.904951933429956
29278,2,4812.95,96.1852918828292,3.8147081171707953
19093,2,6669.34,96.09145823928503,3.908541760714968
18716,2,6653.89,96.09223914103121,3.9077608589687856
14950,3,7414.1,94.26810393210987,5.731896067890133
29166,2,4789.73,96.18646627459549,3.813533725404511
14656,2,3407.88,96.25631555600741,3.743684443992592
14941,3,7586.46,94.25938720635621,5.740612793643791
25980,2,6430.05,96.10355356132062,3.8964464386793765
29202,2,4774.29,96.18724678048378,3.8127532195162246
29276,2,4784.22,96.1867448516615,3.8132551483384987
19089,2,6732.99,96.08824094124675,3.9117590587532476
18767,2,5872.25,96.13174851569148,3.868251484308516
18900,2,4566.13,96.19776858346292,3.802231416537083
11465,3,9014.63,94.1871981537371,5.8128018462629
11750,3,9003.56,94.18775224468696,5.812247755313038
28419,2,5043.73,96.17362691989648,3.8263730801035223
11400,3,7699.4,94.25367380703139,5.74632619296861
